TIME,price,volume,CNT,volbar,ema_price,VWAP
2014-01-09 04:41:29.719,101.6006,53,0,293,101.6007,101.6011
2014-01-09 04:46:29.719,101.7247,1318,2,5869,101.7185,101.7244
2014-01-09 04:51:29.719,101.7278,30,5,30,101.7273,101.7247
2014-01-09 04:56:29.719,101.61,10,1,2309,101.6158,101.6108
2014-01-09 05:01:29.719,101.7785,377,4,377,101.7704,101.739
2014-01-09 05:06:29.719,101.7974,1179,1,3792,101.7961,101.7971
2014-01-09 05:11:29.719,101.8164,1317,4,4971,101.8154,101.8157
2014-01-09 05:16:29.719,101.7067,526,4,4943,101.7121,101.7121
2014-01-09 05:21:29.719,101.7333,868,8,2512,101.7323,101.7313
2014-01-09 05:26:29.719,101.7743,1198,2,2618,101.7722,101.7722
2014-01-09 05:31:29.719,101.741,2005,2,2881,101.7425,101.7424
2014-01-09 05:36:29.719,101.6666,686,3,9121,101.6704,101.6678
2014-01-09 05:41:29.719,101.6323,1102,7,5341,101.6342,101.6351
2014-01-09 05:46:29.719,101.6447,2828,3,2828,101.6442,101.6438
2014-01-09 05:51:29.719,101.528,410,1,1748,101.5338,101.5375
2014-01-09 05:56:29.719,101.3769,278,3,278,101.3848,101.4179
2014-01-09 06:01:29.719,101.2866,527,1,527,101.2915,101.291
2014-01-09 06:06:29.719,101.2297,1721,1,1721,101.2328,101.2307
2014-01-09 06:11:29.719,101.347,93,1,1925,101.3413,101.342
2014-01-09 06:16:29.719,101.3154,1717,4,6007,101.3167,101.3159
2014-01-09 06:21:29.719,101.3704,838,2,3803,101.3677,101.3664
2014-01-09 06:26:29.719,101.3207,1632,3,3366,101.323,101.3233
2014-01-09 06:31:29.719,101.3796,1544,3,7559,101.3767,101.3783
2014-01-09 06:36:29.719,101.3523,695,5,695,101.3536,101.3616
2014-01-09 06:41:29.719,101.4954,647,1,4810,101.4883,101.494
2014-01-09 06:46:29.719,101.4914,2273,4,0,101.4912,101.494
2014-01-09 06:51:29.719,101.4914,2273,0,4847,101.4914,101.4914
2014-01-09 06:56:29.719,101.5012,1129,3,1129,101.5007,101.4994
2014-01-09 07:01:29.719,101.4035,993,1,2284,101.4083,101.4063
2014-01-09 07:06:29.719,101.4842,1155,3,1155,101.4804,101.477
2014-01-09 07:11:29.719,101.3181,711,1,910,101.3262,101.3285
2014-01-09 07:16:29.719,101.2365,1169,3,1169,101.241,101.2402
2014-01-09 07:21:29.719,101.3115,1696,1,4422,101.308,101.3106
2014-01-09 07:26:29.719,101.1936,1760,4,1917,101.1993,101.2058
2014-01-09 07:31:29.719,101.1914,68,2,68,101.1918,101.2002
2014-01-09 07:36:29.719,101.146,648,1,1269,101.1483,101.1464
2014-01-09 07:41:29.719,101.128,50,2,4817,101.129,101.1283
2014-01-09 07:46:29.719,100.9241,128,3,3865,100.9343,100.9362
2014-01-09 07:51:29.719,101.0416,138,4,8583,101.0362,101.0392
2014-01-09 07:56:29.719,100.9862,1563,6,1563,100.9887,100.9978
2014-01-09 08:01:29.719,100.9536,349,1,825,100.9553,100.9583
2014-01-09 08:06:29.719,101.0947,472,2,1865,101.0877,101.0914
2014-01-09 08:11:29.719,101.1276,1592,4,7989,101.1256,101.1272
2014-01-09 08:16:29.719,101.0172,594,5,1687,101.0226,101.0384
2014-01-09 08:21:29.719,101.0257,498,3,983,101.0255,101.0269
2014-01-09 08:26:29.719,100.9864,1231,2,1876,100.9883,100.9875
2014-01-09 08:31:29.719,100.844,1230,2,1883,100.8512,100.851
2014-01-09 08:36:29.719,100.7704,657,3,3104,100.7744,100.7729
2014-01-09 08:41:29.719,100.8808,2656,3,2933,100.8755,100.8752
2014-01-09 08:46:29.719,100.9195,1684,3,4077,100.9173,100.9179
2014-01-09 08:51:29.719,100.9866,1860,4,8333,100.9831,100.9849
2014-01-09 08:56:29.719,100.9709,203,7,6025,100.9715,100.9718
2014-01-09 09:01:29.719,100.9291,565,4,3742,100.9312,100.9325
2014-01-09 09:06:29.719,100.9211,4032,6,6700,100.9216,100.9214
2014-01-09 09:11:29.719,100.9581,3488,5,7559,100.9563,100.9565
2014-01-09 09:16:29.719,100.9976,665,4,4005,100.9955,100.9939
2014-01-09 09:21:29.719,101.0166,727,4,757,101.0155,101.0115
2014-01-09 09:26:29.719,100.9411,59,2,59,100.9448,100.973
2014-01-09 09:31:29.719,100.8867,2094,1,0,100.8896,100.973
2014-01-09 09:36:29.719,100.8867,2094,0,5177,100.8869,100.8867
2014-01-09 09:41:29.719,100.8608,577,3,3196,100.8621,100.8627
2014-01-09 09:46:29.719,100.7551,149,3,2176,100.7605,100.763
2014-01-09 09:51:29.719,100.9017,1266,3,4938,100.8947,100.8985
2014-01-09 09:56:29.719,100.9363,2673,3,2673,100.9342,100.933
2014-01-09 10:01:29.719,100.8592,3407,1,4681,100.8629,100.8614
2014-01-09 10:06:29.719,100.7941,248,3,820,100.7975,100.8094
2014-01-09 10:11:29.719,100.8582,164,3,814,100.8552,100.8552
2014-01-09 10:16:29.719,100.6165,239,3,5716,100.6284,100.6183
2014-01-09 10:21:29.719,100.5853,135,4,1831,100.5875,100.5898
2014-01-09 10:26:29.719,100.4886,1676,5,6154,100.4935,100.4903
2014-01-09 10:31:29.719,100.5659,90,3,1744,100.5623,100.5544
2014-01-09 10:36:29.719,100.6018,1972,2,2271,100.5998,100.5998
2014-01-09 10:41:29.719,100.5485,1505,2,4538,100.5511,100.5498
2014-01-09 10:46:29.719,100.5771,119,4,119,100.5758,100.559
2014-01-09 10:51:29.719,100.4783,1042,1,3839,100.4831,100.4786
2014-01-09 10:56:29.719,100.6591,1649,3,9248,100.6503,100.6554
2014-01-09 11:01:29.719,100.8386,225,5,2566,100.8291,100.8101
2014-01-09 11:06:29.719,100.9127,57,2,57,100.9085,100.8381
2014-01-09 11:11:29.719,100.9893,1051,1,0,100.9853,100.8381
2014-01-09 11:16:29.719,100.9893,1051,0,2604,100.9891,100.9893
2014-01-09 11:21:29.719,101.0244,1107,5,1685,101.0226,101.0219
2014-01-09 11:26:29.719,101.2195,2278,2,12419,101.2096,101.218
2014-01-09 11:31:29.719,101.2526,1019,5,1019,101.2504,101.2394
2014-01-09 11:36:29.719,101.2745,686,1,4031,101.2733,101.2738
2014-01-09 11:41:29.719,101.2428,2084,4,2084,101.2443,101.2456
2014-01-09 11:46:29.719,101.2621,680,1,2480,101.2612,101.2614
2014-01-09 11:51:29.719,101.4309,2588,3,5864,101.4224,101.4272
2014-01-09 11:56:29.719,101.3495,1421,3,1421,101.3532,101.363
2014-01-09 12:01:29.719,101.3094,3322,1,0,101.3116,101.363
2014-01-09 12:06:29.719,101.3094,3322,0,3322,101.3096,101.3095
2014-01-09 12:11:29.719,101.3129,1660,1,2150,101.3127,101.3126
2014-01-09 12:16:29.719,101.3331,499,2,7492,101.3321,101.3328
2014-01-09 12:21:29.719,101.4654,1325,7,5748,101.4587,101.4572
2014-01-09 12:26:29.719,101.4591,1951,2,7741,101.4591,101.459
2014-01-09 12:31:29.719,101.5642,2021,7,4626,101.559,101.5558
2014-01-09 12:36:29.719,101.5558,1130,4,2080,101.5559,101.5558
2014-01-09 12:41:29.719,101.6553,1396,2,6320,101.6504,101.6535
2014-01-09 12:46:29.719,101.7157,1192,3,2929,101.7124,101.7095
2014-01-09 12:51:29.719,101.7809,1025,3,1025,101.7775,101.7711
2014-01-09 12:56:29.719,101.6802,3387,1,4976,101.685,101.6813
2014-01-09 13:01:29.719,101.5339,1211,3,7165,101.5414,101.5389
2014-01-09 13:06:29.719,101.5397,5794,4,6116,101.5398,101.5396
2014-01-09 13:11:29.719,101.5954,3182,2,7597,101.5926,101.5931
2014-01-09 13:16:29.719,101.5017,1858,6,1858,101.5063,101.5178
2014-01-09 13:21:29.719,101.6001,942,1,942,101.5954,101.5913
2014-01-09 13:26:29.719,101.6174,677,1,8568,101.6163,101.6172
2014-01-09 13:31:29.719,101.6914,488,7,3435,101.6876,101.6831
2014-01-09 13:36:29.719,101.689,2200,4,3956,101.6889,101.6887
2014-01-09 13:41:29.719,101.7795,626,3,626,101.7749,101.7569
2014-01-09 13:46:29.719,101.8581,398,1,4754,101.854,101.8573
2014-01-09 13:51:29.719,101.9101,5080,5,5080,101.9073,101.9077
2014-01-09 13:56:29.719,102.0303,930,1,1806,102.0242,102.0146
2014-01-09 14:01:29.719,101.9101,2593,2,2824,101.9158,101.9138
2014-01-09 14:06:29.719,101.8434,467,2,1230,101.847,101.8509
2014-01-09 14:11:29.719,102.0248,1077,3,2804,102.0159,102.0206
2014-01-09 14:16:29.719,101.9889,382,3,382,101.9903,101.9976
2014-01-09 14:21:29.719,102.0046,1705,1,0,102.0039,101.9976
2014-01-09 14:26:29.719,102.0046,1705,0,1964,102.0046,102.0046
2014-01-09 14:31:29.719,102.0666,1816,2,2573,102.0635,102.0643
2014-01-09 14:36:29.719,102.0661,1192,4,7130,102.066,102.0661
2014-01-09 14:41:29.719,102.0621,42,7,5610,102.0623,102.0624
2014-01-09 14:46:29.719,102.0546,1056,6,6436,102.055,102.055
2014-01-09 14:51:29.719,101.9599,2281,8,4879,101.9646,101.966
2014-01-09 14:56:29.719,101.7684,1991,4,5369,101.7782,101.7775
2014-01-09 15:01:29.719,101.8639,55,3,2251,101.8596,101.8543
2014-01-09 15:06:29.719,101.8522,850,3,958,101.8525,101.8524
2014-01-09 15:11:29.719,102.0408,2124,2,8204,102.0314,102.0396
2014-01-09 15:16:29.719,102.0118,336,5,4087,102.0128,102.0143
2014-01-09 15:21:29.719,102.0315,1408,5,3853,102.0306,102.0306
2014-01-09 15:26:29.719,102.2383,1658,3,1658,102.2279,102.2155
2014-01-09 15:31:29.719,102.2149,686,1,1877,102.2155,102.2149
2014-01-09 15:36:29.719,102.302,882,2,2346,102.2977,102.2985
2014-01-09 15:41:29.719,102.3354,44,3,2766,102.3335,102.3339
2014-01-09 15:46:29.719,102.4038,3127,4,4866,102.4003,102.4018
2014-01-09 15:51:29.719,102.197,66,4,667,102.2072,102.2529
2014-01-09 15:56:29.719,102.213,143,2,697,102.2127,102.2155
2014-01-09 16:01:29.719,102.1378,14,3,2756,102.1416,102.1389
2014-01-09 16:06:29.719,102.1208,1142,3,2777,102.1218,102.1217
2014-01-09 16:11:29.719,102.1349,113,5,1809,102.1343,102.1339
2014-01-09 16:16:29.719,102.1123,2090,3,4848,102.1134,102.1128
2014-01-09 16:21:29.719,102.1672,504,3,4820,102.1645,102.1645
2014-01-09 16:26:29.719,102.2717,1781,4,9280,102.2664,102.2689
2014-01-09 16:31:29.719,102.1982,1623,6,5332,102.2016,102.204
2014-01-09 16:36:29.719,102.1674,726,3,726,102.1691,102.1779
2014-01-09 16:41:29.719,102.1365,23,1,5254,102.1382,102.1369
2014-01-09 16:46:29.719,102.1949,285,3,1972,102.1921,102.1881
2014-01-09 16:51:29.719,102.311,133,2,5456,102.305,102.3085
2014-01-09 16:56:29.719,102.1906,1681,4,3993,102.1963,102.1983
2014-01-09 17:01:29.719,102.0286,581,3,4054,102.037,102.0371
2014-01-09 17:06:29.719,102.0111,80,5,80,102.0124,102.03
2014-01-09 17:11:29.719,101.9597,1394,1,1394,101.9624,101.9605
2014-01-09 17:16:29.719,101.9919,716,1,4256,101.9904,101.9914
2014-01-09 17:21:29.719,101.9381,2740,6,4119,101.9407,101.9407
2014-01-09 17:26:29.719,101.9574,223,3,223,101.9566,101.9492
2014-01-09 17:31:29.719,101.9167,1140,1,1486,101.9187,101.9171
2014-01-09 17:36:29.719,101.9617,188,2,5974,101.9596,101.9612
2014-01-09 17:41:29.719,101.8737,1189,4,4742,101.878,101.8789
2014-01-09 17:46:29.719,101.6808,1307,4,4647,101.6906,101.691
2014-01-09 17:51:29.719,101.6056,545,5,694,101.6099,101.6279
2014-01-09 17:56:29.719,101.6204,3484,2,9005,101.6199,101.6205
2014-01-09 18:01:29.719,101.5816,988,7,2404,101.5835,101.5878
2014-01-09 18:06:29.719,101.7444,159,2,1700,101.7363,101.7322
2014-01-09 18:11:29.719,101.7294,2387,4,6888,101.7298,101.7295
2014-01-09 18:16:29.719,101.6803,342,6,0,101.6828,101.7295
2014-01-09 18:21:29.719,101.6803,342,0,342,101.6804,101.6827
2014-01-09 18:26:29.719,101.5907,2255,1,3443,101.5952,101.5912
2014-01-09 18:31:29.719,101.5592,146,3,146,101.561,101.5765
2014-01-09 18:36:29.719,101.6419,310,1,310,101.6379,101.6387
2014-01-09 18:41:29.719,101.6027,688,1,4978,101.6045,101.6028
2014-01-09 18:46:29.719,101.671,829,4,10724,101.6677,101.6695
2014-01-09 18:51:29.719,101.9031,248,6,248,101.8913,101.7422
2014-01-09 18:56:29.719,101.9261,1623,1,3844,101.9244,101.9243
2014-01-09 19:01:29.719,101.8182,1364,3,6685,101.8235,101.8212
2014-01-09 19:06:29.719,101.9158,174,4,2659,101.9112,101.905
2014-01-09 19:11:29.719,101.852,1133,4,1949,101.855,101.8558
2014-01-09 19:16:29.719,101.9288,177,3,572,101.9251,101.9174
2014-01-09 19:21:29.719,101.8589,297,3,6643,101.8622,101.8592
2014-01-09 19:26:29.719,101.8441,163,6,346,101.845,101.8515
2014-01-09 19:31:29.719,101.8874,2241,2,3421,101.8853,101.8871
2014-01-09 19:36:29.719,101.9822,274,2,5100,101.9774,101.9791
2014-01-09 19:41:29.719,101.8902,406,6,0,101.8946,101.9791
2014-01-09 19:46:29.719,101.8902,406,0,406,101.8904,101.893
2014-01-09 19:51:29.719,101.9205,90,1,2786,101.919,101.9203
2014-01-09 19:56:29.719,101.7489,760,6,12587,101.7574,101.7508
2014-01-09 20:01:29.719,101.5899,835,8,7551,101.5983,101.6024
2014-01-09 20:06:29.719,101.5497,502,4,6971,101.5521,101.5526
2014-01-09 20:11:29.719,101.5642,1147,6,2199,101.5635,101.5625
2014-01-09 20:16:29.719,101.6428,359,6,359,101.6389,101.6217
2014-01-09 20:21:29.719,101.5169,512,1,7011,101.523,101.5173
2014-01-09 20:26:29.719,101.7578,682,5,1297,101.746,101.7065
2014-01-09 20:31:29.719,101.7515,745,3,4471,101.7512,101.7507
2014-01-09 20:36:29.719,101.66,649,5,1581,101.6646,101.6714
2014-01-09 20:41:29.719,101.6523,3575,4,11783,101.6529,101.6525
2014-01-09 20:46:29.719,101.5884,2155,8,6658,101.5916,101.5936
2014-01-09 20:51:29.719,101.5341,1648,4,12036,101.537,101.5359
2014-01-09 20:56:29.719,101.5159,1998,7,7262,101.517,101.5175
2014-01-09 21:01:29.719,101.605,913,5,2558,101.6006,101.5933
2014-01-09 21:06:29.719,101.5466,1446,3,2223,101.5493,101.5495
2014-01-09 21:11:29.719,101.5776,2071,3,5040,101.5762,101.577
2014-01-09 21:16:29.719,101.5585,1011,4,2812,101.5594,101.56
2014-01-09 21:21:29.719,101.5395,294,3,3755,101.5405,101.5403
2014-01-09 21:26:29.719,101.4179,111,3,2992,101.424,101.4254
2014-01-09 21:31:29.719,101.507,9,3,670,101.5029,101.4914
2014-01-09 21:36:29.719,101.577,1416,2,2449,101.5733,101.5755
2014-01-09 21:41:29.719,101.6677,145,3,5132,101.663,101.6655
2014-01-09 21:46:29.719,101.7072,1116,4,1223,101.705,101.6998
2014-01-09 21:51:29.719,101.5003,1752,2,7933,101.5105,101.5021
2014-01-09 21:56:29.719,101.5822,891,6,1867,101.5787,101.5681
2014-01-09 22:01:29.719,101.4863,2283,2,11558,101.4909,101.4871
2014-01-09 22:06:29.719,101.5382,7125,6,7125,101.5359,101.5343
2014-01-09 22:11:29.719,101.5776,3756,1,6051,101.5756,101.5751
2014-01-09 22:16:29.719,101.6875,1411,4,1411,101.6819,101.6666
2014-01-09 22:21:29.719,101.7809,137,1,3450,101.776,101.7781
2014-01-09 22:26:29.719,101.8059,2934,2,8727,101.8044,101.8053
2014-01-09 22:31:29.719,101.875,1159,6,5710,101.8715,101.87
2014-01-09 22:36:29.719,101.7812,798,6,5446,101.7857,101.7859
2014-01-09 22:41:29.719,101.7822,1203,2,1631,101.7824,101.7827
2014-01-09 22:46:29.719,101.9328,4472,3,4933,101.9253,101.93
2014-01-09 22:51:29.719,101.8998,2082,2,12036,101.9011,101.9004
2014-01-09 22:56:29.719,101.831,338,4,5572,101.8345,101.8379
2014-01-09 23:01:29.719,101.779,596,4,596,101.7817,101.7991
2014-01-09 23:06:29.719,101.6908,3959,1,7520,101.6953,101.6914
2014-01-09 23:11:29.719,101.7508,16,6,4519,101.748,101.7462
2014-01-09 23:16:29.719,101.5878,728,5,1900,101.5958,101.6059
2014-01-09 23:21:29.719,101.5498,2841,2,6011,101.5521,101.5508
2014-01-09 23:26:29.719,101.4781,528,4,4891,101.4818,101.4824
2014-01-09 23:31:29.719,101.3428,403,3,403,101.3497,101.3975
2014-01-09 23:36:29.719,101.4064,1505,1,5307,101.4036,101.4064
2014-01-09 23:41:29.719,101.3396,1001,3,3483,101.3428,101.3443
2014-01-09 23:46:29.719,101.0913,1274,4,2558,101.1039,101.1086
2014-01-09 23:51:29.719,101.1426,2285,2,2285,101.1406,101.1406
2014-01-09 23:56:29.719,101.1091,1678,1,4968,101.1106,101.1098
2014-01-10 00:01:29.719,101.0941,494,3,1652,101.0949,101.0962
2014-01-10 00:06:29.719,101.2578,9,2,3259,101.2497,101.2532
2014-01-10 00:11:29.719,101.2064,578,6,3584,101.2086,101.2085
2014-01-10 00:16:29.719,101.147,615,4,615,101.1501,101.1614
2014-01-10 00:21:29.719,101.2462,287,1,4721,101.2414,101.2455
2014-01-10 00:26:29.719,101.0004,915,4,954,101.0125,101.0494
2014-01-10 00:31:29.719,100.8793,1909,2,1909,100.8859,100.8844
2014-01-10 00:36:29.719,101.0787,1416,1,1856,101.069,101.0689
2014-01-10 00:41:29.719,100.9298,1173,2,7045,100.9367,100.9317
2014-01-10 00:46:29.719,100.8671,746,3,3663,100.8705,100.8728
2014-01-10 00:51:29.719,100.9235,1047,3,0,100.9208,100.8728
2014-01-10 00:56:29.719,100.9235,1047,0,1552,100.9234,100.9232
2014-01-10 01:01:29.719,101.1964,3284,3,7626,101.1827,101.1936
2014-01-10 01:06:29.719,101.1173,1252,4,3419,101.1206,101.125
2014-01-10 01:11:29.719,101.1662,922,2,5010,101.164,101.1647
2014-01-10 01:16:29.719,101.0691,897,4,897,101.0738,101.0906
2014-01-10 01:21:29.719,101.1641,3268,1,5568,101.1596,101.1633
2014-01-10 01:26:29.719,101.4067,893,3,3002,101.3943,101.3859
2014-01-10 01:31:29.719,101.3606,3013,4,7657,101.3623,101.3612
2014-01-10 01:36:29.719,101.3528,2449,7,11049,101.3532,101.353
2014-01-10 01:41:29.719,101.3073,179,4,2316,101.3096,101.3163
2014-01-10 01:46:29.719,101.3441,433,4,4894,101.3424,101.3433
2014-01-10 01:51:29.719,101.362,1647,6,3429,101.3611,101.3608
2014-01-10 01:56:29.719,101.3305,694,3,1067,101.332,101.335
2014-01-10 02:01:29.719,101.3074,3917,2,3917,101.3087,101.3079
2014-01-10 02:06:29.719,101.1511,1298,1,3843,101.159,101.1588
2014-01-10 02:11:29.719,101.2649,1151,2,4487,101.2596,101.2603
2014-01-10 02:16:29.719,101.3016,227,6,1643,101.2995,101.2965
2014-01-10 02:21:29.719,101.3987,528,3,3383,101.3937,101.3959
2014-01-10 02:26:29.719,101.5685,1136,3,1136,101.5598,101.5456
2014-01-10 02:31:29.719,101.5318,2636,1,6080,101.5332,101.5319
2014-01-10 02:36:29.719,101.5133,225,2,225,101.5143,101.5241
2014-01-10 02:41:29.719,101.5616,32,1,1403,101.5592,101.5609
2014-01-10 02:46:29.719,101.5085,1992,2,1992,101.511,101.5103
2014-01-10 02:51:29.719,101.5792,190,1,3824,101.5758,101.5774
2014-01-10 02:56:29.719,101.5014,393,4,1107,101.5051,101.5129
2014-01-10 03:01:29.719,101.4039,802,2,802,101.409,101.4121
2014-01-10 03:06:29.719,101.2364,3264,1,3985,101.2451,101.2383
2014-01-10 03:11:29.719,101.1508,1240,3,2467,101.1555,101.1574
2014-01-10 03:16:29.719,101.3163,1376,2,4651,101.3083,101.3119
2014-01-10 03:21:29.719,101.3296,1436,3,12769,101.3286,101.3293
2014-01-10 03:26:29.719,101.1885,788,6,788,101.1955,101.2522
2014-01-10 03:31:29.719,101.2625,1475,1,5575,101.2591,101.2623
2014-01-10 03:36:29.719,101.3051,1939,4,1939,101.3028,101.2996
2014-01-10 03:41:29.719,101.3663,2631,1,6993,101.3631,101.3653
2014-01-10 03:46:29.719,101.1785,3605,4,6144,101.1877,101.1887
2014-01-10 03:51:29.719,101.0253,2861,3,11115,101.0334,101.0299
2014-01-10 03:56:29.719,101.0262,781,6,4273,101.0266,101.0267
2014-01-10 04:01:29.719,101.0268,78,2,0,101.0268,101.0267
2014-01-10 04:06:29.719,101.0268,78,0,78,101.0268,101.0268
2014-01-10 04:11:29.719,100.9181,1347,1,5468,100.9235,100.9182
2014-01-10 04:16:29.719,100.8131,43,4,2365,100.8186,100.824
2014-01-10 04:21:29.719,100.6761,139,2,3112,100.6833,100.6822
2014-01-10 04:26:29.719,100.5647,760,4,760,100.5706,100.5853
2014-01-10 04:31:29.719,100.5934,2257,1,15809,100.5922,100.5933
2014-01-10 04:36:29.719,100.5439,1568,8,8320,100.5463,100.5482
2014-01-10 04:41:29.719,100.6407,308,5,308,100.636,100.5855
2014-01-10 04:46:29.719,100.5411,646,1,2412,100.5459,100.5418
2014-01-10 04:51:29.719,100.619,2341,2,4455,100.6154,100.617
2014-01-10 04:56:29.719,100.6001,57,4,57,100.6008,100.6136
2014-01-10 05:01:29.719,100.4572,332,1,9147,100.4644,100.4575
2014-01-10 05:06:29.719,100.4371,677,3,2049,100.4385,100.4409
2014-01-10 05:11:29.719,100.4817,3326,4,3326,100.4795,100.4802
2014-01-10 05:16:29.719,100.5767,101,1,1531,100.5718,100.5669
2014-01-10 05:21:29.719,100.5089,600,3,2414,100.5121,100.5109
2014-01-10 05:26:29.719,100.3098,1087,3,8401,100.3199,100.3128
2014-01-10 05:31:29.719,100.1385,1822,6,0,100.1476,100.3128
2014-01-10 05:36:29.719,100.1385,1822,0,1822,100.139,100.1405
2014-01-10 05:41:29.719,100.2161,3201,1,4210,100.2122,100.2144
2014-01-10 05:46:29.719,100.187,2785,3,5351,100.1883,100.1881
2014-01-10 05:51:29.719,100.0782,1871,4,3923,100.0837,100.0855
2014-01-10 05:56:29.719,100.1263,1118,3,6882,100.1242,100.1251
2014-01-10 06:01:29.719,100.2406,2530,5,3124,100.2348,100.2289
2014-01-10 06:06:29.719,100.351,3786,3,4881,100.3452,100.3468
2014-01-10 06:11:29.719,100.3424,3180,2,4750,100.3425,100.3426
2014-01-10 06:16:29.719,100.3708,926,4,2371,100.3694,100.3681
2014-01-10 06:21:29.719,100.4565,837,2,2533,100.4521,100.4521
2014-01-10 06:26:29.719,100.4491,338,3,3695,100.4492,100.4492
2014-01-10 06:31:29.719,100.3078,340,3,340,100.3149,100.3587
2014-01-10 06:36:29.719,100.3101,608,1,8080,100.3103,100.3102
2014-01-10 06:41:29.719,100.3393,2675,6,0,100.3378,100.3102
2014-01-10 06:46:29.719,100.3393,2675,0,2675,100.3392,100.339
2014-01-10 06:51:29.719,100.3897,542,1,4614,100.3872,100.3883
2014-01-10 06:56:29.719,100.408,354,5,4920,100.407,100.4071
2014-01-10 07:01:29.719,100.5684,968,5,5594,100.5603,100.5613
2014-01-10 07:06:29.719,100.5617,192,7,192,100.5616,100.5615
2014-01-10 07:11:29.719,100.5236,177,1,858,100.5255,100.5246
2014-01-10 07:16:29.719,100.535,1065,2,1387,100.5346,100.5347
2014-01-10 07:21:29.719,100.5559,1075,2,2048,100.5548,100.5552
2014-01-10 07:26:29.719,100.5293,2423,3,6123,100.5305,100.5297
2014-01-10 07:31:29.719,100.5287,698,4,2541,100.5288,100.5288
2014-01-10 07:36:29.719,100.5636,468,3,4210,100.5618,100.5624
2014-01-10 07:41:29.719,100.7066,1185,4,2470,100.6994,100.6949
2014-01-10 07:46:29.719,100.7274,657,3,2009,100.726,100.7253
2014-01-10 07:51:29.719,100.6579,1760,2,6472,100.6613,100.659
2014-01-10 07:56:29.719,100.639,747,6,0,100.6401,100.659
2014-01-10 08:01:29.719,100.639,747,0,7470,100.639,100.639
2014-01-10 08:06:29.719,100.5485,1615,6,0,100.553,100.639
2014-01-10 08:11:29.719,100.5485,1615,0,3968,100.5487,100.5489
2014-01-10 08:16:29.719,100.5763,501,3,501,100.5749,100.5685
2014-01-10 08:21:29.719,100.5161,1001,1,1756,100.5191,100.5172
2014-01-10 08:26:29.719,100.5259,4966,2,9749,100.5255,100.5258
2014-01-10 08:31:29.719,100.4778,630,4,3704,100.4802,100.4834
2014-01-10 08:36:29.719,100.4037,1613,3,3305,100.4076,100.4085
2014-01-10 08:41:29.719,100.383,1762,4,1762,100.3843,100.3853
2014-01-10 08:46:29.719,100.4389,1381,1,3600,100.4361,100.4375
2014-01-10 08:51:29.719,100.5094,176,4,8716,100.5057,100.5079
2014-01-10 08:56:29.719,100.4844,1561,6,5961,100.4855,100.4861
2014-01-10 09:01:29.719,100.5574,308,4,308,100.5539,100.5211
2014-01-10 09:06:29.719,100.5519,153,1,3400,100.552,100.5517
2014-01-10 09:11:29.719,100.5625,20,5,629,100.5619,100.5601
2014-01-10 09:16:29.719,100.752,2128,3,0,100.7425,100.5601
2014-01-10 09:21:29.719,100.752,2128,0,2128,100.7515,100.7518
2014-01-10 09:26:29.719,100.7772,2539,1,4951,100.776,100.7767
2014-01-10 09:31:29.719,100.5611,117,3,8712,100.5719,100.5672
2014-01-10 09:36:29.719,100.6458,332,5,5783,100.6421,100.6402
2014-01-10 09:41:29.719,100.5102,2731,4,10071,100.5168,100.5141
2014-01-10 09:46:29.719,100.3793,1476,6,14963,100.3862,100.3838
2014-01-10 09:51:29.719,100.3884,1391,6,7547,100.3883,100.3879
2014-01-10 09:56:29.719,100.4619,1336,6,3610,100.4582,100.4543
2014-01-10 10:01:29.719,100.4617,1995,3,2034,100.4615,100.461
2014-01-10 10:06:29.719,100.3139,190,2,190,100.3213,100.3684
2014-01-10 10:11:29.719,100.4548,649,1,7162,100.4481,100.4546
2014-01-10 10:16:29.719,100.5053,389,6,5150,100.5025,100.502
2014-01-10 10:21:29.719,100.5655,17,4,2134,100.5624,100.5583
2014-01-10 10:26:29.719,100.5571,242,2,2741,100.5574,100.5572
2014-01-10 10:31:29.719,100.4289,1304,4,2993,100.4354,100.4348
2014-01-10 10:36:29.719,100.4456,1233,5,1408,100.4451,100.4445
2014-01-10 10:41:29.719,100.3988,3183,2,8398,100.4011,100.3992
2014-01-10 10:46:29.719,100.3957,426,2,426,100.396,100.3975
2014-01-10 10:51:29.719,100.3951,28,1,1033,100.3951,100.3952
2014-01-10 10:56:29.719,100.1933,3548,4,5235,100.2034,100.1954
2014-01-10 11:01:29.719,100.1607,1009,5,2620,100.1628,100.1639
2014-01-10 11:06:29.719,100.2303,88,2,3762,100.227,100.2279
2014-01-10 11:11:29.719,100.2508,2656,3,8966,100.2496,100.2503
2014-01-10 11:16:29.719,100.2579,3496,4,7635,100.2575,100.2575
2014-01-10 11:21:29.719,100.3387,2525,5,3270,100.3346,100.3297
2014-01-10 11:26:29.719,100.3349,859,2,1918,100.3348,100.3344
2014-01-10 11:31:29.719,100.3393,1779,2,1923,100.3391,100.3391
2014-01-10 11:36:29.719,100.346,630,2,1980,100.3456,100.3456
2014-01-10 11:41:29.719,100.3389,648,3,1364,100.3392,100.3393
2014-01-10 11:46:29.719,100.3798,1092,3,1092,100.3777,100.3772
2014-01-10 11:51:29.719,100.3797,770,1,2264,100.3796,100.3796
2014-01-10 11:56:29.719,100.3608,62,3,295,100.3617,100.3661
2014-01-10 12:01:29.719,100.3081,2543,2,2543,100.3107,100.3085
